Kod stanowiska,Data,Wartość,id_stanowiska
DsOlawZolnAK-O3-1g,2026-06-18 17:00:00,102.2,20214
DsOlawZolnAK-O3-1g,2026-06-18 16:00:00,109.5,20214
DsOlawZolnAK-O3-1g,2026-06-18 15:00:00,109.3,20214
DsOlawZolnAK-PM2.5-1g,2026-06-18 22:00:00,13.2,32613
DsOlawZolnAK-PM2.5-1g,2026-06-18 21:00:00,12.1,32613
DsOlawZolnAK-PM2.5-1g,2026-06-18 20:00:00,11.4,32613
DsOlawZolnAK-PM2.5-1g,2026-06-18 19:00:00,10.1,32613
DsOlawZolnAK-PM2.5-1g,2026-06-18 18:00:00,8.2,32613
DsOlawZolnAK-PM2.5-1g,2026-06-18 17:00:00,8.8,32613
DsOlawZolnAK-PM2.5-1g,2026-06-18 16:00:00,9.0,32613
DsOlawZolnAK-PM2.5-1g,2026-06-18 15:00:00,8.9,32613
DsWalbrzWyso-C6H6-1g,2026-06-18 22:00:00,0.29,605
DsWalbrzWyso-C6H6-1g,2026-06-18 21:00:00,0.09,605
DsWalbrzWyso-C6H6-1g,2026-06-18 20:00:00,0.05,605
DsWalbrzWyso-C6H6-1g,2026-06-18 19:00:00,0.04,605
DsWalbrzWyso-C6H6-1g,2026-06-18 18:00:00,0.12,605
DsWalbrzWyso-C6H6-1g,2026-06-18 17:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-06-18 16:00:00,0.05,605
DsWalbrzWyso-C6H6-1g,2026-06-18 15:00:00,0.04,605
DsWalbrzWyso-NO-1g,2026-06-18 22:00:00,1.8,613
DsWalbrzWyso-NO-1g,2026-06-18 21:00:00,1.7,613
DsWalbrzWyso-NO-1g,2026-06-18 20:00:00,1.6,613
DsWalbrzWyso-NO-1g,2026-06-18 19:00:00,1.4,613
DsWalbrzWyso-NO-1g,2026-06-18 18:00:00,1.6,613
DsWalbrzWyso-NO-1g,2026-06-18 17:00:00,1.3,613
DsWalbrzWyso-NO-1g,2026-06-18 16:00:00,1.0,613
DsWalbrzWyso-NO-1g,2026-06-18 15:00:00,1.4,613
DsWalbrzWyso-NO2-1g,2026-06-18 22:00:00,16.4,614
DsWalbrzWyso-NO2-1g,2026-06-18 21:00:00,9.9,614
DsWalbrzWyso-NO2-1g,2026-06-18 20:00:00,7.1,614
DsWalbrzWyso-NO2-1g,2026-06-18 19:00:00,4.5,614
DsWalbrzWyso-NO2-1g,2026-06-18 18:00:00,2.9,614
DsWalbrzWyso-NO2-1g,2026-06-18 17:00:00,2.9,614
DsWalbrzWyso-NO2-1g,2026-06-18 16:00:00,3.1,614
DsWalbrzWyso-NO2-1g,2026-06-18 15:00:00,3.5,614
DsWalbrzWyso-NOx-1g,2026-06-18 22:00:00,19.2,615
DsWalbrzWyso-NOx-1g,2026-06-18 21:00:00,12.5,615
DsWalbrzWyso-NOx-1g,2026-06-18 20:00:00,9.6,615
DsWalbrzWyso-NOx-1g,2026-06-18 19:00:00,6.7,615
DsWalbrzWyso-NOx-1g,2026-06-18 18:00:00,5.3,615
DsWalbrzWyso-NOx-1g,2026-06-18 17:00:00,4.8,615
DsWalbrzWyso-NOx-1g,2026-06-18 16:00:00,4.6,615
DsWalbrzWyso-NOx-1g,2026-06-18 15:00:00,5.7,615
DsWalbrzWyso-O3-1g,2026-06-18 22:00:00,32.5,616
DsWalbrzWyso-O3-1g,2026-06-18 21:00:00,53.7,616
DsWalbrzWyso-O3-1g,2026-06-18 20:00:00,70.5,616
DsWalbrzWyso-O3-1g,2026-06-18 19:00:00,74.9,616
DsWalbrzWyso-O3-1g,2026-06-18 18:00:00,78.3,616
DsWalbrzWyso-O3-1g,2026-06-18 17:00:00,78.5,616
DsWalbrzWyso-O3-1g,2026-06-18 16:00:00,76.8,616
DsWalbrzWyso-O3-1g,2026-06-18 15:00:00,78.4,616
DsWalbrzWyso-PM10-1g,2026-06-18 22:00:00,16.3,618
DsWalbrzWyso-PM10-1g,2026-06-18 21:00:00,13.4,618
DsWalbrzWyso-PM10-1g,2026-06-18 20:00:00,10.4,618
DsWalbrzWyso-PM10-1g,2026-06-18 19:00:00,8.4,618
DsWalbrzWyso-PM10-1g,2026-06-18 18:00:00,8.6,618
DsWalbrzWyso-PM10-1g,2026-06-18 17:00:00,11.3,618
DsWalbrzWyso-PM10-1g,2026-06-18 16:00:00,10.9,618
DsWalbrzWyso-PM10-1g,2026-06-18 15:00:00,12.9,618
DsWalbrzWyso-SO2-1g,2026-06-18 22:00:00,7.0,621
DsWalbrzWyso-SO2-1g,2026-06-18 21:00:00,6.4,621
DsWalbrzWyso-SO2-1g,2026-06-18 20:00:00,5.5,621
DsWalbrzWyso-SO2-1g,2026-06-18 19:00:00,4.6,621
DsWalbrzWyso-SO2-1g,2026-06-18 18:00:00,4.9,621
DsWalbrzWyso-SO2-1g,2026-06-18 17:00:00,4.7,621
DsWalbrzWyso-SO2-1g,2026-06-18 16:00:00,4.7,621
DsWalbrzWyso-SO2-1g,2026-06-18 15:00:00,5.0,621
DsWalbrzWyso-PM2.5-1g,2026-06-18 22:00:00,9.4,32600
DsWalbrzWyso-PM2.5-1g,2026-06-18 21:00:00,7.6,32600
DsWalbrzWyso-PM2.5-1g,2026-06-18 20:00:00,6.5,32600
DsWalbrzWyso-PM2.5-1g,2026-06-18 19:00:00,5.7,32600
DsWalbrzWyso-PM2.5-1g,2026-06-18 18:00:00,5.9,32600
DsWalbrzWyso-PM2.5-1g,2026-06-18 17:00:00,6.6,32600
DsWalbrzWyso-PM2.5-1g,2026-06-18 16:00:00,6.6,32600
DsWalbrzWyso-PM2.5-1g,2026-06-18 15:00:00,7.0,32600
DsWrocBartni-NO-1g,2026-06-18 22:00:00,3.8,641
DsWrocBartni-NO-1g,2026-06-18 21:00:00,3.9,641
DsWrocBartni-NO-1g,2026-06-18 20:00:00,2.6,641
DsWrocBartni-NO-1g,2026-06-18 19:00:00,1.9,641
DsWrocBartni-NO-1g,2026-06-18 18:00:00,1.9,641
DsWrocBartni-NO-1g,2026-06-18 17:00:00,1.2,641
DsWrocBartni-NO-1g,2026-06-18 16:00:00,1.0,641
DsWrocBartni-NO-1g,2026-06-18 15:00:00,1.1,641
DsWrocBartni-NO2-1g,2026-06-18 22:00:00,12.7,642
DsWrocBartni-NO2-1g,2026-06-18 21:00:00,11.1,642
DsWrocBartni-NO2-1g,2026-06-18 20:00:00,5.8,642
DsWrocBartni-NO2-1g,2026-06-18 19:00:00,4.8,642
DsWrocBartni-NO2-1g,2026-06-18 18:00:00,6.5,642
DsWrocBartni-NO2-1g,2026-06-18 17:00:00,5.9,642
DsWrocBartni-NO2-1g,2026-06-18 16:00:00,3.6,642
DsWrocBartni-NO2-1g,2026-06-18 15:00:00,4.2,642
DsWrocBartni-NOx-1g,2026-06-18 22:00:00,18.5,643
DsWrocBartni-NOx-1g,2026-06-18 21:00:00,17.1,643
DsWrocBartni-NOx-1g,2026-06-18 20:00:00,9.9,643
DsWrocBartni-NOx-1g,2026-06-18 19:00:00,7.7,643
DsWrocBartni-NOx-1g,2026-06-18 18:00:00,9.4,643
DsWrocBartni-NOx-1g,2026-06-18 17:00:00,7.8,643
DsWrocBartni-NOx-1g,2026-06-18 16:00:00,5.1,643
DsWrocBartni-NOx-1g,2026-06-18 15:00:00,5.9,643
DsWrocBartni-O3-1g,2026-06-18 22:00:00,32.8,644
DsWrocBartni-O3-1g,2026-06-18 21:00:00,37.0,644
DsWrocBartni-O3-1g,2026-06-18 20:00:00,68.4,644
DsWrocBartni-O3-1g,2026-06-18 19:00:00,82.5,644
DsWrocBartni-O3-1g,2026-06-18 18:00:00,83.4,644
DsWrocBartni-O3-1g,2026-06-18 17:00:00,86.9,644
DsWrocBartni-O3-1g,2026-06-18 16:00:00,105.4,644
DsWrocBartni-O3-1g,2026-06-18 15:00:00,111.7,644
DsWrocWybCon-C6H6-1g,2026-06-18 22:00:00,0.24,658
DsWrocWybCon-C6H6-1g,2026-06-18 21:00:00,0.2,658
DsWrocWybCon-C6H6-1g,2026-06-18 20:00:00,0.19,658
DsWrocWybCon-C6H6-1g,2026-06-18 19:00:00,0.11,658
DsWrocWybCon-C6H6-1g,2026-06-18 18:00:00,0.17,658
DsWrocWybCon-C6H6-1g,2026-06-18 17:00:00,0.1,658
DsWrocWybCon-C6H6-1g,2026-06-18 16:00:00,0.11,658
DsWrocWybCon-C6H6-1g,2026-06-18 15:00:00,0.09,658
DsWrocWybCon-CO-1g,2026-06-18 22:00:00,342.0,660
DsWrocWybCon-CO-1g,2026-06-18 21:00:00,279.0,660
DsWrocWybCon-CO-1g,2026-06-18 20:00:00,244.0,660
DsWrocWybCon-CO-1g,2026-06-18 19:00:00,245.0,660
DsWrocWybCon-CO-1g,2026-06-18 18:00:00,213.0,660
DsWrocWybCon-CO-1g,2026-06-18 17:00:00,215.0,660
DsWrocWybCon-CO-1g,2026-06-18 16:00:00,192.0,660
DsWrocWybCon-CO-1g,2026-06-18 15:00:00,202.0,660
DsWrocWybCon-NO-1g,2026-06-18 22:00:00,1.1,664
DsWrocWybCon-NO-1g,2026-06-18 21:00:00,0.5,664
DsWrocWybCon-NO-1g,2026-06-18 20:00:00,0.9,664
DsWrocWybCon-NO-1g,2026-06-18 19:00:00,1.0,664
DsWrocWybCon-NO-1g,2026-06-18 18:00:00,0.6,664
DsWrocWybCon-NO-1g,2026-06-18 17:00:00,0.8,664
DsWrocWybCon-NO-1g,2026-06-18 16:00:00,1.7,664
DsWrocWybCon-NO-1g,2026-06-18 15:00:00,1.5,664
DsWrocWybCon-NO2-1g,2026-06-18 22:00:00,19.5,665
DsWrocWybCon-NO2-1g,2026-06-18 21:00:00,16.9,665
DsWrocWybCon-NO2-1g,2026-06-18 20:00:00,14.7,665
DsWrocWybCon-NO2-1g,2026-06-18 19:00:00,10.8,665
DsWrocWybCon-NO2-1g,2026-06-18 18:00:00,11.9,665
DsWrocWybCon-NO2-1g,2026-06-18 17:00:00,11.8,665
DsWrocWybCon-NO2-1g,2026-06-18 16:00:00,6.8,665
DsWrocWybCon-NO2-1g,2026-06-18 15:00:00,7.5,665
DsWrocWybCon-NOx-1g,2026-06-18 22:00:00,21.1,666
DsWrocWybCon-NOx-1g,2026-06-18 21:00:00,17.7,666
DsWrocWybCon-NOx-1g,2026-06-18 20:00:00,16.1,666
DsWrocWybCon-NOx-1g,2026-06-18 19:00:00,12.3,666
DsWrocWybCon-NOx-1g,2026-06-18 18:00:00,12.8,666
DsWrocWybCon-NOx-1g,2026-06-18 17:00:00,13.0,666
DsWrocWybCon-NOx-1g,2026-06-18 16:00:00,9.4,666
DsWrocWybCon-NOx-1g,2026-06-18 15:00:00,9.7,666
DsWrocWybCon-O3-1g,2026-06-18 22:00:00,77.3,667
DsWrocWybCon-O3-1g,2026-06-18 21:00:00,81.7,667
DsWrocWybCon-O3-1g,2026-06-18 20:00:00,82.5,667
DsWrocWybCon-O3-1g,2026-06-18 19:00:00,87.5,667
DsWrocWybCon-O3-1g,2026-06-18 18:00:00,93.5,667
DsWrocWybCon-O3-1g,2026-06-18 17:00:00,101.1,667
DsWrocWybCon-O3-1g,2026-06-18 16:00:00,111.7,667
DsWrocWybCon-O3-1g,2026-06-18 15:00:00,114.5,667
DsWrocWybCon-PM2.5-1g,2026-06-18 22:00:00,15.5,670
DsWrocWybCon-PM2.5-1g,2026-06-18 21:00:00,15.0,670
DsWrocWybCon-PM2.5-1g,2026-06-18 20:00:00,13.3,670
DsWrocWybCon-PM2.5-1g,2026-06-18 19:00:00,12.7,670
DsWrocWybCon-PM2.5-1g,2026-06-18 18:00:00,14.5,670
DsWrocWybCon-PM2.5-1g,2026-06-18 17:00:00,14.1,670
DsWrocWybCon-PM2.5-1g,2026-06-18 16:00:00,14.8,670
DsWrocWybCon-PM2.5-1g,2026-06-18 15:00:00,15.7,670
DsWrocWybCon-SO2-1g,2026-06-18 22:00:00,7.9,672
DsWrocWybCon-SO2-1g,2026-06-18 21:00:00,9.1,672
DsWrocWybCon-SO2-1g,2026-06-18 20:00:00,9.3,672
DsWrocWybCon-SO2-1g,2026-06-18 19:00:00,9.1,672
DsWrocWybCon-SO2-1g,2026-06-18 18:00:00,9.3,672
DsWrocWybCon-SO2-1g,2026-06-18 17:00:00,9.2,672
DsWrocWybCon-SO2-1g,2026-06-18 16:00:00,9.1,672
DsWrocWybCon-SO2-1g,2026-06-18 15:00:00,9.5,672
DsWrocAlWisn-CO-1g,2026-06-18 22:00:00,767.0,737
DsWrocAlWisn-CO-1g,2026-06-18 21:00:00,717.0,737
DsWrocAlWisn-CO-1g,2026-06-18 20:00:00,695.0,737
DsWrocAlWisn-CO-1g,2026-06-18 19:00:00,590.0,737
DsWrocAlWisn-CO-1g,2026-06-18 18:00:00,535.0,737
DsWrocAlWisn-CO-1g,2026-06-18 17:00:00,514.0,737
DsWrocAlWisn-CO-1g,2026-06-18 16:00:00,483.0,737
DsWrocAlWisn-CO-1g,2026-06-18 15:00:00,462.0,737
DsWrocAlWisn-NO-1g,2026-06-18 22:00:00,39.1,739
DsWrocAlWisn-NO-1g,2026-06-18 21:00:00,38.1,739
DsWrocAlWisn-NO-1g,2026-06-18 20:00:00,34.0,739
DsWrocAlWisn-NO-1g,2026-06-18 19:00:00,35.1,739
DsWrocAlWisn-NO-1g,2026-06-18 18:00:00,23.1,739
DsWrocAlWisn-NO-1g,2026-06-18 17:00:00,23.6,739
DsWrocAlWisn-NO-1g,2026-06-18 16:00:00,18.2,739
DsWrocAlWisn-NO-1g,2026-06-18 15:00:00,19.7,739
DsWrocAlWisn-NO2-1g,2026-06-18 22:00:00,60.4,740
DsWrocAlWisn-NO2-1g,2026-06-18 21:00:00,68.4,740
DsWrocAlWisn-NO2-1g,2026-06-18 20:00:00,55.8,740
DsWrocAlWisn-NO2-1g,2026-06-18 19:00:00,53.2,740
DsWrocAlWisn-NO2-1g,2026-06-18 18:00:00,41.8,740
DsWrocAlWisn-NO2-1g,2026-06-18 17:00:00,37.0,740
DsWrocAlWisn-NO2-1g,2026-06-18 16:00:00,32.7,740
DsWrocAlWisn-NO2-1g,2026-06-18 15:00:00,34.6,740
DsWrocAlWisn-NOx-1g,2026-06-18 22:00:00,120.3,741
DsWrocAlWisn-NOx-1g,2026-06-18 21:00:00,126.9,741
DsWrocAlWisn-NOx-1g,2026-06-18 20:00:00,108.0,741
DsWrocAlWisn-NOx-1g,2026-06-18 19:00:00,107.2,741
DsWrocAlWisn-NOx-1g,2026-06-18 18:00:00,77.3,741
DsWrocAlWisn-NOx-1g,2026-06-18 17:00:00,73.3,741
DsWrocAlWisn-NOx-1g,2026-06-18 16:00:00,60.6,741
DsWrocAlWisn-NOx-1g,2026-06-18 15:00:00,64.8,741
DsWrocAlWisn-PM2.5-1g,2026-06-18 22:00:00,,744
DsWrocAlWisn-PM2.5-1g,2026-06-18 21:00:00,16.2,744
DsWrocAlWisn-PM2.5-1g,2026-06-18 20:00:00,12.0,744
DsWrocAlWisn-PM2.5-1g,2026-06-18 19:00:00,15.1,744
DsWrocAlWisn-PM2.5-1g,2026-06-18 18:00:00,10.3,744
DsWrocAlWisn-PM2.5-1g,2026-06-18 17:00:00,14.4,744
DsWrocAlWisn-PM2.5-1g,2026-06-18 16:00:00,7.1,744
DsWrocAlWisn-PM2.5-1g,2026-06-18 15:00:00,10.0,744
KpGrudPilsud-NO-1g,2026-06-18 22:00:00,4.1,808
KpGrudPilsud-NO-1g,2026-06-18 21:00:00,1.3,808
KpGrudPilsud-NO-1g,2026-06-18 20:00:00,3.3,808
KpGrudPilsud-NO-1g,2026-06-18 19:00:00,4.2,808
KpGrudPilsud-NO-1g,2026-06-18 18:00:00,7.4,808
KpGrudPilsud-NO-1g,2026-06-18 17:00:00,7.9,808
KpGrudPilsud-NO-1g,2026-06-18 16:00:00,6.4,808
KpGrudPilsud-NO-1g,2026-06-18 15:00:00,14.9,808
KpGrudPilsud-NO2-1g,2026-06-18 22:00:00,11.5,809
KpGrudPilsud-NO2-1g,2026-06-18 21:00:00,5.0,809
KpGrudPilsud-NO2-1g,2026-06-18 20:00:00,6.6,809
KpGrudPilsud-NO2-1g,2026-06-18 19:00:00,7.8,809
KpGrudPilsud-NO2-1g,2026-06-18 18:00:00,10.7,809
KpGrudPilsud-NO2-1g,2026-06-18 17:00:00,11.4,809
KpGrudPilsud-NO2-1g,2026-06-18 16:00:00,9.0,809
KpGrudPilsud-NO2-1g,2026-06-18 15:00:00,18.3,809
KpGrudPilsud-NOx-1g,2026-06-18 22:00:00,17.8,810
KpGrudPilsud-NOx-1g,2026-06-18 21:00:00,6.9,810
KpGrudPilsud-NOx-1g,2026-06-18 20:00:00,11.6,810
KpGrudPilsud-NOx-1g,2026-06-18 19:00:00,14.2,810
KpGrudPilsud-NOx-1g,2026-06-18 18:00:00,22.1,810
KpGrudPilsud-NOx-1g,2026-06-18 17:00:00,23.6,810
KpGrudPilsud-NOx-1g,2026-06-18 16:00:00,18.8,810
KpGrudPilsud-NOx-1g,2026-06-18 15:00:00,41.1,810
KpGrudPilsud-PM10-1g,2026-06-18 22:00:00,6.6,812
KpGrudPilsud-PM10-1g,2026-06-18 21:00:00,9.6,812
KpGrudPilsud-PM10-1g,2026-06-18 20:00:00,12.7,812
KpGrudPilsud-PM10-1g,2026-06-18 19:00:00,14.8,812
KpGrudPilsud-PM10-1g,2026-06-18 18:00:00,22.3,812
KpGrudPilsud-PM10-1g,2026-06-18 17:00:00,18.5,812
KpGrudPilsud-PM10-1g,2026-06-18 16:00:00,31.6,812
KpGrudPilsud-PM10-1g,2026-06-18 15:00:00,31.2,812
KpInowSolank-PM10-1g,2026-06-18 22:00:00,,828
KpInowSolank-PM10-1g,2026-06-18 21:00:00,15.9,828
KpInowSolank-PM10-1g,2026-06-18 20:00:00,14.0,828
KpInowSolank-PM10-1g,2026-06-18 19:00:00,15.9,828
KpInowSolank-PM10-1g,2026-06-18 18:00:00,17.4,828
KpInowSolank-PM10-1g,2026-06-18 17:00:00,18.3,828
KpInowSolank-PM10-1g,2026-06-18 16:00:00,17.4,828
KpInowSolank-PM10-1g,2026-06-18 15:00:00,15.5,828
KpToruWSikor-PM10-1g,2026-06-18 22:00:00,18.0,853
KpToruWSikor-PM10-1g,2026-06-18 21:00:00,19.6,853
KpToruWSikor-PM10-1g,2026-06-18 20:00:00,22.7,853
KpToruWSikor-PM10-1g,2026-06-18 19:00:00,27.4,853
KpToruWSikor-PM10-1g,2026-06-18 18:00:00,30.7,853
KpToruWSikor-PM10-1g,2026-06-18 17:00:00,38.0,853
KpToruWSikor-PM10-1g,2026-06-18 16:00:00,51.3,853
KpToruWSikor-PM10-1g,2026-06-18 15:00:00,47.8,853
DsCzerStraza-NO-1g,2026-06-19 06:00:00,0.4,49
DsCzerStraza-NO-1g,2026-06-19 05:00:00,0.4,49
DsCzerStraza-NO-1g,2026-06-19 04:00:00,0.5,49
DsCzerStraza-NO-1g,2026-06-19 03:00:00,0.2,49
DsCzerStraza-NO-1g,2026-06-19 02:00:00,0.3,49
DsCzerStraza-NO-1g,2026-06-19 01:00:00,0.5,49
DsCzerStraza-NO-1g,2026-06-19 00:00:00,0.2,49
DsCzerStraza-NO-1g,2026-06-18 23:00:00,0.5,49
DsCzerStraza-NO2-1g,2026-06-19 06:00:00,1.2,50
DsCzerStraza-NO2-1g,2026-06-19 05:00:00,0.8,50
DsCzerStraza-NO2-1g,2026-06-19 04:00:00,1.0,50
DsCzerStraza-NO2-1g,2026-06-19 03:00:00,1.2,50
DsCzerStraza-NO2-1g,2026-06-19 02:00:00,1.1,50
DsCzerStraza-NO2-1g,2026-06-19 01:00:00,2.7,50
DsCzerStraza-NO2-1g,2026-06-19 00:00:00,2.7,50
DsCzerStraza-NO2-1g,2026-06-18 23:00:00,4.8,50
DsCzerStraza-NOx-1g,2026-06-19 06:00:00,1.8,51
DsCzerStraza-NOx-1g,2026-06-19 05:00:00,1.4,51
DsCzerStraza-NOx-1g,2026-06-19 04:00:00,1.8,51
DsCzerStraza-NOx-1g,2026-06-19 03:00:00,1.5,51
DsCzerStraza-NOx-1g,2026-06-19 02:00:00,1.5,51
DsCzerStraza-NOx-1g,2026-06-19 01:00:00,3.5,51
DsCzerStraza-NOx-1g,2026-06-19 00:00:00,3.1,51
DsCzerStraza-NOx-1g,2026-06-18 23:00:00,5.5,51
DsCzerStraza-O3-1g,2026-06-19 06:00:00,88.5,52
DsCzerStraza-O3-1g,2026-06-19 05:00:00,90.5,52
DsCzerStraza-O3-1g,2026-06-19 04:00:00,81.7,52
DsCzerStraza-O3-1g,2026-06-19 03:00:00,82.5,52
DsCzerStraza-O3-1g,2026-06-19 02:00:00,87.4,52
DsCzerStraza-O3-1g,2026-06-19 01:00:00,83.6,52
DsCzerStraza-O3-1g,2026-06-19 00:00:00,89.6,52
DsCzerStraza-O3-1g,2026-06-18 23:00:00,79.1,52
DsCzerStraza-PM10-1g,2026-06-19 06:00:00,,54
DsCzerStraza-PM10-1g,2026-06-19 05:00:00,12.9,54
DsCzerStraza-PM10-1g,2026-06-19 04:00:00,14.2,54
DsCzerStraza-PM10-1g,2026-06-19 03:00:00,6.9,54
DsCzerStraza-PM10-1g,2026-06-19 02:00:00,8.6,54
DsCzerStraza-PM10-1g,2026-06-19 01:00:00,10.6,54
DsCzerStraza-PM10-1g,2026-06-19 00:00:00,10.9,54
DsCzerStraza-PM10-1g,2026-06-18 23:00:00,14.4,54
DsDziePilsud-PM10-1g,2026-06-19 06:00:00,,101
DsDziePilsud-PM10-1g,2026-06-19 05:00:00,9.5,101
DsDziePilsud-PM10-1g,2026-06-19 04:00:00,11.4,101
DsDziePilsud-PM10-1g,2026-06-19 03:00:00,9.6,101
DsDziePilsud-PM10-1g,2026-06-19 02:00:00,12.0,101
DsDziePilsud-PM10-1g,2026-06-19 01:00:00,9.2,101
DsDziePilsud-PM10-1g,2026-06-19 00:00:00,8.5,101
DsDziePilsud-PM10-1g,2026-06-18 23:00:00,15.5,101
DsKlodzSzkol-NO-1g,2026-06-19 06:00:00,9.4,220
DsKlodzSzkol-NO-1g,2026-06-19 05:00:00,2.8,220
DsKlodzSzkol-NO-1g,2026-06-19 04:00:00,1.7,220
DsKlodzSzkol-NO-1g,2026-06-19 03:00:00,1.9,220
DsKlodzSzkol-NO-1g,2026-06-19 02:00:00,1.3,220
DsKlodzSzkol-NO-1g,2026-06-19 01:00:00,1.4,220
DsKlodzSzkol-NO-1g,2026-06-19 00:00:00,1.7,220
DsKlodzSzkol-NO-1g,2026-06-18 23:00:00,1.6,220
DsKlodzSzkol-NO2-1g,2026-06-19 06:00:00,9.1,221
DsKlodzSzkol-NO2-1g,2026-06-19 05:00:00,11.7,221
DsKlodzSzkol-NO2-1g,2026-06-19 04:00:00,11.5,221
DsKlodzSzkol-NO2-1g,2026-06-19 03:00:00,13.7,221
DsKlodzSzkol-NO2-1g,2026-06-19 02:00:00,12.3,221
DsKlodzSzkol-NO2-1g,2026-06-19 01:00:00,15.7,221
DsKlodzSzkol-NO2-1g,2026-06-19 00:00:00,19.0,221
DsKlodzSzkol-NO2-1g,2026-06-18 23:00:00,21.0,221
DsKlodzSzkol-NOx-1g,2026-06-19 06:00:00,23.5,222
DsKlodzSzkol-NOx-1g,2026-06-19 05:00:00,16.0,222
DsKlodzSzkol-NOx-1g,2026-06-19 04:00:00,14.1,222
DsKlodzSzkol-NOx-1g,2026-06-19 03:00:00,16.6,222
DsKlodzSzkol-NOx-1g,2026-06-19 02:00:00,14.2,222
DsKlodzSzkol-NOx-1g,2026-06-19 01:00:00,17.8,222
DsKlodzSzkol-NOx-1g,2026-06-19 00:00:00,21.6,222
DsKlodzSzkol-NOx-1g,2026-06-18 23:00:00,23.4,222
DsKlodzSzkol-O3-1g,2026-06-19 06:00:00,3.6,223
DsKlodzSzkol-O3-1g,2026-06-19 05:00:00,3.6,223
DsKlodzSzkol-O3-1g,2026-06-19 04:00:00,5.6,223
DsKlodzSzkol-O3-1g,2026-06-19 03:00:00,5.2,223
DsKlodzSzkol-O3-1g,2026-06-19 02:00:00,13.6,223
DsKlodzSzkol-O3-1g,2026-06-19 01:00:00,13.2,223
DsKlodzSzkol-O3-1g,2026-06-19 00:00:00,16.2,223
DsKlodzSzkol-O3-1g,2026-06-18 23:00:00,22.0,223
DsKlodzSzkol-PM10-1g,2026-06-19 06:00:00,19.1,224
DsKlodzSzkol-PM10-1g,2026-06-19 05:00:00,19.9,224
DsKlodzSzkol-PM10-1g,2026-06-19 04:00:00,18.8,224
DsKlodzSzkol-PM10-1g,2026-06-19 03:00:00,18.7,224
DsKlodzSzkol-PM10-1g,2026-06-19 02:00:00,17.3,224
DsKlodzSzkol-PM10-1g,2026-06-19 01:00:00,18.1,224
DsKlodzSzkol-PM10-1g,2026-06-19 00:00:00,26.6,224
DsKlodzSzkol-PM10-1g,2026-06-18 23:00:00,23.1,224
DsKlodzSzkol-PM2.5-1g,2026-06-19 06:00:00,12.2,25988
DsKlodzSzkol-PM2.5-1g,2026-06-19 05:00:00,13.5,25988
DsKlodzSzkol-PM2.5-1g,2026-06-19 04:00:00,14.0,25988
DsKlodzSzkol-PM2.5-1g,2026-06-19 03:00:00,14.3,25988
DsKlodzSzkol-PM2.5-1g,2026-06-19 02:00:00,12.6,25988
DsKlodzSzkol-PM2.5-1g,2026-06-19 01:00:00,13.1,25988
DsKlodzSzkol-PM2.5-1g,2026-06-19 00:00:00,16.6,25988
DsKlodzSzkol-PM2.5-1g,2026-06-18 23:00:00,13.7,25988
DsLegAlRzecz-C6H6-1g,2026-06-19 06:00:00,0.54,282
DsLegAlRzecz-C6H6-1g,2026-06-19 05:00:00,0.48,282
DsLegAlRzecz-C6H6-1g,2026-06-19 04:00:00,0.38,282
DsLegAlRzecz-C6H6-1g,2026-06-19 03:00:00,0.41,282
DsLegAlRzecz-C6H6-1g,2026-06-19 02:00:00,0.43,282
DsLegAlRzecz-C6H6-1g,2026-06-19 01:00:00,0.42,282
DsLegAlRzecz-C6H6-1g,2026-06-19 00:00:00,0.45,282
DsLegAlRzecz-C6H6-1g,2026-06-18 23:00:00,0.39,282
DsLegAlRzecz-NO-1g,2026-06-19 06:00:00,21.8,290
DsLegAlRzecz-NO-1g,2026-06-19 05:00:00,11.2,290
DsLegAlRzecz-NO-1g,2026-06-19 04:00:00,12.0,290
DsLegAlRzecz-NO-1g,2026-06-19 03:00:00,9.1,290
DsLegAlRzecz-NO-1g,2026-06-19 02:00:00,4.0,290
DsLegAlRzecz-NO-1g,2026-06-19 01:00:00,2.7,290
DsLegAlRzecz-NO-1g,2026-06-19 00:00:00,2.3,290
DsLegAlRzecz-NO-1g,2026-06-18 23:00:00,4.5,290
DsLegAlRzecz-NO2-1g,2026-06-19 06:00:00,18.9,291
DsLegAlRzecz-NO2-1g,2026-06-19 05:00:00,23.3,291
DsLegAlRzecz-NO2-1g,2026-06-19 04:00:00,24.1,291
DsLegAlRzecz-NO2-1g,2026-06-19 03:00:00,29.5,291
DsLegAlRzecz-NO2-1g,2026-06-19 02:00:00,29.6,291
DsLegAlRzecz-NO2-1g,2026-06-19 01:00:00,30.3,291
DsLegAlRzecz-NO2-1g,2026-06-19 00:00:00,33.6,291
DsLegAlRzecz-NO2-1g,2026-06-18 23:00:00,38.8,291
DsLegAlRzecz-NOx-1g,2026-06-19 06:00:00,52.3,292
DsLegAlRzecz-NOx-1g,2026-06-19 05:00:00,40.5,292
DsLegAlRzecz-NOx-1g,2026-06-19 04:00:00,42.4,292
DsLegAlRzecz-NOx-1g,2026-06-19 03:00:00,43.5,292
DsLegAlRzecz-NOx-1g,2026-06-19 02:00:00,35.7,292
DsLegAlRzecz-NOx-1g,2026-06-19 01:00:00,34.5,292
