Kod stanowiska,Data,Wartość,id_stanowisk
DsWrocBartni-NOx-1g,2026-07-01 22:00:00,,643
DsWrocBartni-NOx-1g,2026-07-01 21:00:00,4.5,643
DsWrocBartni-NOx-1g,2026-07-01 20:00:00,6.1,643
DsWrocBartni-NOx-1g,2026-07-01 19:00:00,7.1,643
DsWrocBartni-NOx-1g,2026-07-01 18:00:00,8.2,643
DsWrocBartni-NOx-1g,2026-07-01 17:00:00,9.9,643
DsWrocBartni-NOx-1g,2026-07-01 16:00:00,7.9,643
DsWrocBartni-NOx-1g,2026-07-01 15:00:00,9.1,643
DsWrocBartni-O3-1g,2026-07-01 22:00:00,,644
DsWrocBartni-O3-1g,2026-07-01 21:00:00,59.7,644
DsWrocBartni-O3-1g,2026-07-01 20:00:00,52.9,644
DsWrocBartni-O3-1g,2026-07-01 19:00:00,49.7,644
DsWrocBartni-O3-1g,2026-07-01 18:00:00,52.4,644
DsWrocBartni-O3-1g,2026-07-01 17:00:00,43.6,644
DsWrocBartni-O3-1g,2026-07-01 16:00:00,54.4,644
DsWrocBartni-O3-1g,2026-07-01 15:00:00,55.6,644
DsWrocWybCon-C6H6-1g,2026-07-01 22:00:00,,658
DsWrocWybCon-C6H6-1g,2026-07-01 21:00:00,0.0,658
DsWrocWybCon-C6H6-1g,2026-07-01 20:00:00,0.0,658
DsWrocWybCon-C6H6-1g,2026-07-01 19:00:00,0.0,658
DsWrocWybCon-C6H6-1g,2026-07-01 18:00:00,0.0,658
DsWrocWybCon-C6H6-1g,2026-07-01 17:00:00,0.0,658
DsWrocWybCon-C6H6-1g,2026-07-01 16:00:00,0.0,658
DsWrocWybCon-C6H6-1g,2026-07-01 15:00:00,0.0,658
DsWrocWybCon-CO-1g,2026-07-01 22:00:00,,660
DsWrocWybCon-CO-1g,2026-07-01 21:00:00,323.0,660
DsWrocWybCon-CO-1g,2026-07-01 20:00:00,327.0,660
DsWrocWybCon-CO-1g,2026-07-01 19:00:00,321.0,660
DsWrocWybCon-CO-1g,2026-07-01 18:00:00,343.0,660
DsWrocWybCon-CO-1g,2026-07-01 17:00:00,375.0,660
DsWrocWybCon-CO-1g,2026-07-01 16:00:00,355.0,660
DsWrocWybCon-CO-1g,2026-07-01 15:00:00,357.0,660
DsWrocWybCon-NO-1g,2026-07-01 22:00:00,,664
DsWrocWybCon-NO-1g,2026-07-01 21:00:00,0.7,664
DsWrocWybCon-NO-1g,2026-07-01 20:00:00,1.2,664
DsWrocWybCon-NO-1g,2026-07-01 19:00:00,2.3,664
DsWrocWybCon-NO-1g,2026-07-01 18:00:00,4.6,664
DsWrocWybCon-NO-1g,2026-07-01 17:00:00,6.3,664
DsWrocWybCon-NO-1g,2026-07-01 16:00:00,2.9,664
DsWrocWybCon-NO-1g,2026-07-01 15:00:00,2.8,664
DsWrocWybCon-NO2-1g,2026-07-01 22:00:00,,665
DsWrocWybCon-NO2-1g,2026-07-01 21:00:00,5.6,665
DsWrocWybCon-NO2-1g,2026-07-01 20:00:00,6.1,665
DsWrocWybCon-NO2-1g,2026-07-01 19:00:00,6.8,665
DsWrocWybCon-NO2-1g,2026-07-01 18:00:00,9.0,665
DsWrocWybCon-NO2-1g,2026-07-01 17:00:00,11.6,665
DsWrocWybCon-NO2-1g,2026-07-01 16:00:00,10.1,665
DsWrocWybCon-NO2-1g,2026-07-01 15:00:00,10.3,665
DsWrocWybCon-NOx-1g,2026-07-01 22:00:00,,666
DsWrocWybCon-NOx-1g,2026-07-01 21:00:00,6.7,666
DsWrocWybCon-NOx-1g,2026-07-01 20:00:00,7.9,666
DsWrocWybCon-NOx-1g,2026-07-01 19:00:00,10.4,666
DsWrocWybCon-NOx-1g,2026-07-01 18:00:00,16.0,666
DsWrocWybCon-NOx-1g,2026-07-01 17:00:00,21.3,666
DsWrocWybCon-NOx-1g,2026-07-01 16:00:00,14.5,666
DsWrocWybCon-NOx-1g,2026-07-01 15:00:00,14.6,666
DsWrocWybCon-O3-1g,2026-07-01 22:00:00,,667
DsWrocWybCon-O3-1g,2026-07-01 21:00:00,51.9,667
DsWrocWybCon-O3-1g,2026-07-01 20:00:00,45.6,667
DsWrocWybCon-O3-1g,2026-07-01 19:00:00,44.0,667
DsWrocWybCon-O3-1g,2026-07-01 18:00:00,44.0,667
DsWrocWybCon-O3-1g,2026-07-01 17:00:00,28.7,667
DsWrocWybCon-O3-1g,2026-07-01 16:00:00,39.6,667
DsWrocWybCon-O3-1g,2026-07-01 15:00:00,39.7,667
DsWrocWybCon-PM2.5-1g,2026-07-01 22:00:00,,670
DsWrocWybCon-PM2.5-1g,2026-07-01 21:00:00,10.2,670
DsWrocWybCon-PM2.5-1g,2026-07-01 20:00:00,9.4,670
DsWrocWybCon-PM2.5-1g,2026-07-01 19:00:00,7.8,670
DsWrocWybCon-PM2.5-1g,2026-07-01 18:00:00,9.8,670
DsWrocWybCon-PM2.5-1g,2026-07-01 17:00:00,14.9,670
DsWrocWybCon-PM2.5-1g,2026-07-01 16:00:00,21.1,670
DsWrocWybCon-PM2.5-1g,2026-07-01 15:00:00,19.6,670
DsWrocWybCon-SO2-1g,2026-07-01 22:00:00,,672
DsWrocWybCon-SO2-1g,2026-07-01 21:00:00,4.7,672
DsWrocWybCon-SO2-1g,2026-07-01 20:00:00,5.4,672
DsWrocWybCon-SO2-1g,2026-07-01 19:00:00,5.5,672
DsWrocWybCon-SO2-1g,2026-07-01 18:00:00,6.5,672
DsWrocWybCon-SO2-1g,2026-07-01 17:00:00,6.1,672
DsWrocWybCon-SO2-1g,2026-07-01 16:00:00,6.7,672
DsWrocWybCon-SO2-1g,2026-07-01 15:00:00,6.0,672
DsWrocAlWisn-CO-1g,2026-07-01 22:00:00,,737
DsWrocAlWisn-CO-1g,2026-07-01 21:00:00,452.0,737
DsWrocAlWisn-CO-1g,2026-07-01 20:00:00,468.0,737
DsWrocAlWisn-CO-1g,2026-07-01 19:00:00,482.0,737
DsWrocAlWisn-CO-1g,2026-07-01 18:00:00,501.0,737
DsWrocAlWisn-CO-1g,2026-07-01 17:00:00,560.0,737
DsWrocAlWisn-CO-1g,2026-07-01 16:00:00,559.0,737
DsWrocAlWisn-CO-1g,2026-07-01 15:00:00,547.0,737
DsWrocAlWisn-NO-1g,2026-07-01 22:00:00,,739
DsWrocAlWisn-NO-1g,2026-07-01 21:00:00,11.7,739
DsWrocAlWisn-NO-1g,2026-07-01 20:00:00,19.4,739
DsWrocAlWisn-NO-1g,2026-07-01 19:00:00,22.2,739
DsWrocAlWisn-NO-1g,2026-07-01 18:00:00,23.3,739
DsWrocAlWisn-NO-1g,2026-07-01 17:00:00,30.3,739
DsWrocAlWisn-NO-1g,2026-07-01 16:00:00,26.7,739
DsWrocAlWisn-NO-1g,2026-07-01 15:00:00,28.1,739
DsWrocAlWisn-NO2-1g,2026-07-01 22:00:00,,740
DsWrocAlWisn-NO2-1g,2026-07-01 21:00:00,17.7,740
DsWrocAlWisn-NO2-1g,2026-07-01 20:00:00,24.4,740
DsWrocAlWisn-NO2-1g,2026-07-01 19:00:00,21.1,740
DsWrocAlWisn-NO2-1g,2026-07-01 18:00:00,23.8,740
DsWrocAlWisn-NO2-1g,2026-07-01 17:00:00,24.2,740
DsWrocAlWisn-NO2-1g,2026-07-01 16:00:00,26.9,740
DsWrocAlWisn-NO2-1g,2026-07-01 15:00:00,29.2,740
DsWrocAlWisn-NOx-1g,2026-07-01 22:00:00,,741
DsWrocAlWisn-NOx-1g,2026-07-01 21:00:00,35.7,741
DsWrocAlWisn-NOx-1g,2026-07-01 20:00:00,54.1,741
DsWrocAlWisn-NOx-1g,2026-07-01 19:00:00,54.6,741
DsWrocAlWisn-NOx-1g,2026-07-01 18:00:00,59.4,741
DsWrocAlWisn-NOx-1g,2026-07-01 17:00:00,70.7,741
DsWrocAlWisn-NOx-1g,2026-07-01 16:00:00,68.0,741
DsWrocAlWisn-NOx-1g,2026-07-01 15:00:00,72.1,741
DsWrocAlWisn-PM2.5-1g,2026-07-01 22:00:00,,744
DsWrocAlWisn-PM2.5-1g,2026-07-01 21:00:00,,744
DsWrocAlWisn-PM2.5-1g,2026-07-01 20:00:00,9.4,744
DsWrocAlWisn-PM2.5-1g,2026-07-01 19:00:00,6.0,744
DsWrocAlWisn-PM2.5-1g,2026-07-01 18:00:00,8.0,744
DsWrocAlWisn-PM2.5-1g,2026-07-01 17:00:00,14.7,744
DsWrocAlWisn-PM2.5-1g,2026-07-01 16:00:00,18.1,744
DsWrocAlWisn-PM2.5-1g,2026-07-01 15:00:00,12.6,744
KpGrudPilsud-NO-1g,2026-07-01 22:00:00,,808
KpGrudPilsud-NO-1g,2026-07-01 21:00:00,1.6,808
KpGrudPilsud-NO-1g,2026-07-01 20:00:00,1.3,808
KpGrudPilsud-NO-1g,2026-07-01 19:00:00,1.7,808
KpGrudPilsud-NO-1g,2026-07-01 18:00:00,1.4,808
KpGrudPilsud-NO-1g,2026-07-01 17:00:00,1.6,808
KpGrudPilsud-NO-1g,2026-07-01 16:00:00,2.8,808
KpGrudPilsud-NO-1g,2026-07-01 15:00:00,4.2,808
KpGrudPilsud-NO2-1g,2026-07-01 22:00:00,,809
KpGrudPilsud-NO2-1g,2026-07-01 21:00:00,2.8,809
KpGrudPilsud-NO2-1g,2026-07-01 20:00:00,2.5,809
KpGrudPilsud-NO2-1g,2026-07-01 19:00:00,2.6,809
KpGrudPilsud-NO2-1g,2026-07-01 18:00:00,2.5,809
KpGrudPilsud-NO2-1g,2026-07-01 17:00:00,2.4,809
KpGrudPilsud-NO2-1g,2026-07-01 16:00:00,3.7,809
KpGrudPilsud-NO2-1g,2026-07-01 15:00:00,3.6,809
KpGrudPilsud-NOx-1g,2026-07-01 22:00:00,,810
KpGrudPilsud-NOx-1g,2026-07-01 21:00:00,5.1,810
KpGrudPilsud-NOx-1g,2026-07-01 20:00:00,4.5,810
KpGrudPilsud-NOx-1g,2026-07-01 19:00:00,5.3,810
KpGrudPilsud-NOx-1g,2026-07-01 18:00:00,4.6,810
KpGrudPilsud-NOx-1g,2026-07-01 17:00:00,4.9,810
KpGrudPilsud-NOx-1g,2026-07-01 16:00:00,7.9,810
KpGrudPilsud-NOx-1g,2026-07-01 15:00:00,10.1,810
KpGrudPilsud-PM10-1g,2026-07-01 22:00:00,,812
KpGrudPilsud-PM10-1g,2026-07-01 21:00:00,7.8,812
KpGrudPilsud-PM10-1g,2026-07-01 20:00:00,8.9,812
KpGrudPilsud-PM10-1g,2026-07-01 19:00:00,9.0,812
KpGrudPilsud-PM10-1g,2026-07-01 18:00:00,9.0,812
KpGrudPilsud-PM10-1g,2026-07-01 17:00:00,9.9,812
KpGrudPilsud-PM10-1g,2026-07-01 16:00:00,9.1,812
KpGrudPilsud-PM10-1g,2026-07-01 15:00:00,11.7,812
KpInowSolank-PM10-1g,2026-07-01 22:00:00,,828
KpInowSolank-PM10-1g,2026-07-01 21:00:00,7.3,828
KpInowSolank-PM10-1g,2026-07-01 20:00:00,8.6,828
KpInowSolank-PM10-1g,2026-07-01 19:00:00,9.3,828
KpInowSolank-PM10-1g,2026-07-01 18:00:00,6.3,828
KpInowSolank-PM10-1g,2026-07-01 17:00:00,7.0,828
KpInowSolank-PM10-1g,2026-07-01 16:00:00,14.4,828
KpInowSolank-PM10-1g,2026-07-01 15:00:00,18.7,828
KpToruWSikor-PM10-1g,2026-07-01 22:00:00,,853
KpToruWSikor-PM10-1g,2026-07-01 21:00:00,2.1,853
KpToruWSikor-PM10-1g,2026-07-01 20:00:00,2.5,853
KpToruWSikor-PM10-1g,2026-07-01 19:00:00,5.7,853
KpToruWSikor-PM10-1g,2026-07-01 18:00:00,6.7,853
KpToruWSikor-PM10-1g,2026-07-01 17:00:00,5.2,853
KpToruWSikor-PM10-1g,2026-07-01 16:00:00,6.3,853
KpToruWSikor-PM10-1g,2026-07-01 15:00:00,5.6,853
DsCzerStraza-NO-1g,2026-07-02 05:00:00,0.5,49
DsCzerStraza-NO-1g,2026-07-02 04:00:00,0.5,49
DsCzerStraza-NO-1g,2026-07-02 03:00:00,0.4,49
DsCzerStraza-NO-1g,2026-07-02 02:00:00,0.5,49
DsCzerStraza-NO-1g,2026-07-02 01:00:00,0.2,49
DsCzerStraza-NO-1g,2026-07-02 00:00:00,0.4,49
DsCzerStraza-NO-1g,2026-07-01 23:00:00,0.2,49
DsCzerStraza-NO-1g,2026-07-01 22:00:00,0.2,49
DsCzerStraza-NO2-1g,2026-07-02 05:00:00,3.3,50
DsCzerStraza-NO2-1g,2026-07-02 04:00:00,3.2,50
DsCzerStraza-NO2-1g,2026-07-02 03:00:00,3.5,50
DsCzerStraza-NO2-1g,2026-07-02 02:00:00,6.2,50
DsCzerStraza-NO2-1g,2026-07-02 01:00:00,2.1,50
DsCzerStraza-NO2-1g,2026-07-02 00:00:00,2.2,50
DsCzerStraza-NO2-1g,2026-07-01 23:00:00,2.0,50
DsCzerStraza-NO2-1g,2026-07-01 22:00:00,2.4,50
DsCzerStraza-NOx-1g,2026-07-02 05:00:00,4.1,51
DsCzerStraza-NOx-1g,2026-07-02 04:00:00,4.0,51
DsCzerStraza-NOx-1g,2026-07-02 03:00:00,4.1,51
DsCzerStraza-NOx-1g,2026-07-02 02:00:00,7.0,51
DsCzerStraza-NOx-1g,2026-07-02 01:00:00,2.5,51
DsCzerStraza-NOx-1g,2026-07-02 00:00:00,2.8,51
DsCzerStraza-NOx-1g,2026-07-01 23:00:00,2.3,51
DsCzerStraza-NOx-1g,2026-07-01 22:00:00,2.7,51
DsCzerStraza-O3-1g,2026-07-02 05:00:00,69.1,52
DsCzerStraza-O3-1g,2026-07-02 04:00:00,69.2,52
DsCzerStraza-O3-1g,2026-07-02 03:00:00,69.0,52
DsCzerStraza-O3-1g,2026-07-02 02:00:00,66.7,52
DsCzerStraza-O3-1g,2026-07-02 01:00:00,75.5,52
DsCzerStraza-O3-1g,2026-07-02 00:00:00,70.6,52
DsCzerStraza-O3-1g,2026-07-01 23:00:00,61.2,52
DsCzerStraza-O3-1g,2026-07-01 22:00:00,57.0,52
DsCzerStraza-PM10-1g,2026-07-02 05:00:00,,54
DsCzerStraza-PM10-1g,2026-07-02 04:00:00,13.8,54
DsCzerStraza-PM10-1g,2026-07-02 03:00:00,18.7,54
DsCzerStraza-PM10-1g,2026-07-02 02:00:00,20.8,54
DsCzerStraza-PM10-1g,2026-07-02 01:00:00,19.9,54
DsCzerStraza-PM10-1g,2026-07-02 00:00:00,17.7,54
DsCzerStraza-PM10-1g,2026-07-01 23:00:00,11.0,54
DsCzerStraza-PM10-1g,2026-07-01 22:00:00,11.0,54
DsDziePilsud-PM10-1g,2026-07-02 05:00:00,,101
DsDziePilsud-PM10-1g,2026-07-02 04:00:00,9.6,101
DsDziePilsud-PM10-1g,2026-07-02 03:00:00,9.9,101
DsDziePilsud-PM10-1g,2026-07-02 02:00:00,6.6,101
DsDziePilsud-PM10-1g,2026-07-02 01:00:00,4.7,101
DsDziePilsud-PM10-1g,2026-07-02 00:00:00,6.7,101
DsDziePilsud-PM10-1g,2026-07-01 23:00:00,6.5,101
DsDziePilsud-PM10-1g,2026-07-01 22:00:00,5.4,101
DsKlodzSzkol-NO-1g,2026-07-02 05:00:00,1.0,220
DsKlodzSzkol-NO-1g,2026-07-02 04:00:00,0.7,220
DsKlodzSzkol-NO-1g,2026-07-02 03:00:00,0.6,220
DsKlodzSzkol-NO-1g,2026-07-02 02:00:00,0.5,220
DsKlodzSzkol-NO-1g,2026-07-02 01:00:00,0.6,220
DsKlodzSzkol-NO-1g,2026-07-02 00:00:00,0.5,220
DsKlodzSzkol-NO-1g,2026-07-01 23:00:00,0.5,220
DsKlodzSzkol-NO-1g,2026-07-01 22:00:00,0.5,220
DsKlodzSzkol-NO2-1g,2026-07-02 05:00:00,5.8,221
DsKlodzSzkol-NO2-1g,2026-07-02 04:00:00,3.5,221
DsKlodzSzkol-NO2-1g,2026-07-02 03:00:00,3.1,221
DsKlodzSzkol-NO2-1g,2026-07-02 02:00:00,3.0,221
DsKlodzSzkol-NO2-1g,2026-07-02 01:00:00,3.6,221
DsKlodzSzkol-NO2-1g,2026-07-02 00:00:00,3.4,221
DsKlodzSzkol-NO2-1g,2026-07-01 23:00:00,3.1,221
DsKlodzSzkol-NO2-1g,2026-07-01 22:00:00,2.8,221
DsKlodzSzkol-NOx-1g,2026-07-02 05:00:00,7.4,222
DsKlodzSzkol-NOx-1g,2026-07-02 04:00:00,4.6,222
DsKlodzSzkol-NOx-1g,2026-07-02 03:00:00,4.1,222
DsKlodzSzkol-NOx-1g,2026-07-02 02:00:00,3.8,222
DsKlodzSzkol-NOx-1g,2026-07-02 01:00:00,4.6,222
DsKlodzSzkol-NOx-1g,2026-07-02 00:00:00,4.2,222
DsKlodzSzkol-NOx-1g,2026-07-01 23:00:00,3.9,222
DsKlodzSzkol-NOx-1g,2026-07-01 22:00:00,3.5,222
DsKlodzSzkol-O3-1g,2026-07-02 05:00:00,28.9,223
DsKlodzSzkol-O3-1g,2026-07-02 04:00:00,44.8,223
DsKlodzSzkol-O3-1g,2026-07-02 03:00:00,53.2,223
DsKlodzSzkol-O3-1g,2026-07-02 02:00:00,57.9,223
DsKlodzSzkol-O3-1g,2026-07-02 01:00:00,68.5,223
DsKlodzSzkol-O3-1g,2026-07-02 00:00:00,83.6,223
DsKlodzSzkol-O3-1g,2026-07-01 23:00:00,90.2,223
DsKlodzSzkol-O3-1g,2026-07-01 22:00:00,93.2,223
DsKlodzSzkol-PM10-1g,2026-07-02 05:00:00,8.3,224
DsKlodzSzkol-PM10-1g,2026-07-02 04:00:00,6.9,224
DsKlodzSzkol-PM10-1g,2026-07-02 03:00:00,7.8,224
DsKlodzSzkol-PM10-1g,2026-07-02 02:00:00,6.8,224
DsKlodzSzkol-PM10-1g,2026-07-02 01:00:00,7.2,224
DsKlodzSzkol-PM10-1g,2026-07-02 00:00:00,7.0,224
DsKlodzSzkol-PM10-1g,2026-07-01 23:00:00,6.2,224
DsKlodzSzkol-PM10-1g,2026-07-01 22:00:00,8.8,224
DsKlodzSzkol-PM2.5-1g,2026-07-02 05:00:00,4.4,25988
DsKlodzSzkol-PM2.5-1g,2026-07-02 04:00:00,4.0,25988
DsKlodzSzkol-PM2.5-1g,2026-07-02 03:00:00,4.3,25988
DsKlodzSzkol-PM2.5-1g,2026-07-02 02:00:00,3.7,25988
DsKlodzSzkol-PM2.5-1g,2026-07-02 01:00:00,3.6,25988
DsKlodzSzkol-PM2.5-1g,2026-07-02 00:00:00,3.5,25988
DsKlodzSzkol-PM2.5-1g,2026-07-01 23:00:00,3.4,25988
DsKlodzSzkol-PM2.5-1g,2026-07-01 22:00:00,3.6,25988
DsLegAlRzecz-C6H6-1g,2026-07-02 05:00:00,0.08,282
DsLegAlRzecz-C6H6-1g,2026-07-02 04:00:00,0.03,282
DsLegAlRzecz-C6H6-1g,2026-07-02 03:00:00,0.03,282
DsLegAlRzecz-C6H6-1g,2026-07-02 02:00:00,0.03,282
DsLegAlRzecz-C6H6-1g,2026-07-02 01:00:00,0.08,282
DsLegAlRzecz-C6H6-1g,2026-07-02 00:00:00,0.1,282
DsLegAlRzecz-C6H6-1g,2026-07-01 23:00:00,,282
DsLegAlRzecz-C6H6-1g,2026-07-01 22:00:00,0.15,282
DsLegAlRzecz-NO-1g,2026-07-02 05:00:00,0.5,290
DsLegAlRzecz-NO-1g,2026-07-02 04:00:00,0.3,290
DsLegAlRzecz-NO-1g,2026-07-02 03:00:00,0.4,290
DsLegAlRzecz-NO-1g,2026-07-02 02:00:00,0.1,290
DsLegAlRzecz-NO-1g,2026-07-02 01:00:00,0.2,290
DsLegAlRzecz-NO-1g,2026-07-02 00:00:00,0.1,290
DsLegAlRzecz-NO-1g,2026-07-01 23:00:00,0.5,290
DsLegAlRzecz-NO-1g,2026-07-01 22:00:00,0.9,290
DsLegAlRzecz-NO2-1g,2026-07-02 05:00:00,5.4,291
DsLegAlRzecz-NO2-1g,2026-07-02 04:00:00,3.6,291
DsLegAlRzecz-NO2-1g,2026-07-02 03:00:00,4.6,291
DsLegAlRzecz-NO2-1g,2026-07-02 02:00:00,4.6,291
DsLegAlRzecz-NO2-1g,2026-07-02 01:00:00,4.6,291
DsLegAlRzecz-NO2-1g,2026-07-02 00:00:00,5.8,291
DsLegAlRzecz-NO2-1g,2026-07-01 23:00:00,10.5,291
DsLegAlRzecz-NO2-1g,2026-07-01 22:00:00,12.2,291
DsLegAlRzecz-NOx-1g,2026-07-02 05:00:00,6.1,292
DsLegAlRzecz-NOx-1g,2026-07-02 04:00:00,4.1,292
DsLegAlRzecz-NOx-1g,2026-07-02 03:00:00,5.2,292
DsLegAlRzecz-NOx-1g,2026-07-02 02:00:00,4.7,292
DsLegAlRzecz-NOx-1g,2026-07-02 01:00:00,5.0,292
DsLegAlRzecz-NOx-1g,2026-07-02 00:00:00,5.9,292
DsLegAlRzecz-NOx-1g,2026-07-01 23:00:00,11.3,292
DsLegAlRzecz-NOx-1g,2026-07-01 22:00:00,13.6,292
DsLegAlRzecz-O3-1g,2026-07-02 05:00:00,27.0,293
DsLegAlRzecz-O3-1g,2026-07-02 04:00:00,34.5,293
DsLegAlRzecz-O3-1g,2026-07-02 03:00:00,37.3,293
DsLegAlRzecz-O3-1g,2026-07-02 02:00:00,45.2,293
DsLegAlRzecz-O3-1g,2026-07-02 01:00:00,47.7,293
DsLegAlRzecz-O3-1g,2026-07-02 00:00:00,51.7,293
DsLegAlRzecz-O3-1g,2026-07-01 23:00:00,52.5,293
DsLegAlRzecz-O3-1g,2026-07-01 22:00:00,49.1,293
DsLegAlRzecz-SO2-1g,2026-07-02 05:00:00,6.3,297
DsLegAlRzecz-SO2-1g,2026-07-02 04:00:00,6.1,297
DsLegAlRzecz-SO2-1g,2026-07-02 03:00:00,5.6,297
DsLegAlRzecz-SO2-1g,2026-07-02 02:00:00,5.8,297
DsLegAlRzecz-SO2-1g,2026-07-02 01:00:00,5.7,297
DsLegAlRzecz-SO2-1g,2026-07-02 00:00:00,7.9,297
DsLegAlRzecz-SO2-1g,2026-07-01 23:00:00,12.6,297
DsLegAlRzecz-SO2-1g,2026-07-01 22:00:00,5.8,297
DsLegAlRzecz-PM10-1g,2026-07-02 05:00:00,26.5,14397
DsLegAlRzecz-PM10-1g,2026-07-02 04:00:00,24.2,14397
DsLegAlRzecz-PM10-1g,2026-07-02 03:00:00,24.3,14397
DsLegAlRzecz-PM10-1g,2026-07-02 02:00:00,22.9,14397
DsLegAlRzecz-PM10-1g,2026-07-02 01:00:00,19.6,14397
DsLegAlRzecz-PM10-1g,2026-07-02 00:00:00,19.1,14397
DsLegAlRzecz-PM10-1g,2026-07-01 23:00:00,19.9,14397
DsLegAlRzecz-PM10-1g,2026-07-01 22:00:00,17.0,14397
DsLegAlRzecz-PM2.5-1g,2026-07-02 05:00:00,13.4,32560
DsLegAlRzecz-PM2.5-1g,2026-07-02 04:00:00,11.6,32560
DsLegAlRzecz-PM2.5-1g,2026-07-02 03:00:00,10.7,32560
DsLegAlRzecz-PM2.5-1g,2026-07-02 02:00:00,10.1,32560
DsLegAlRzecz-PM2.5-1g,2026-07-02 01:00:00,9.5,32560
DsLegAlRzecz-PM2.5-1g,2026-07-02 00:00:00,9.5,32560
DsLegAlRzecz-PM2.5-1g,2026-07-01 23:00:00,9.6,32560
DsLegAlRzecz-PM2.5-1g,2026-07-01 22:00:00,8.7,32560
DsOlawZolnAK-NO-1g,2026-07-02 05:00:00,1.1,396
DsOlawZolnAK-NO-1g,2026-07-02 04:00:00,1.1,396
DsOlawZolnAK-NO-1g,2026-07-02 03:00:00,0.9,396
DsOlawZolnAK-NO-1g,2026-07-02 02:00:00,0.6,396
DsOlawZolnAK-NO-1g,2026-07-02 01:00:00,0.8,396
DsOlawZolnAK-NO-1g,2026-07-02 00:00:00,1.0,396
DsOlawZolnAK-NO-1g,2026-07-01 23:00:00,0.8,396
DsOlawZolnAK-NO-1g,2026-07-01 22:00:00,1.1,396
DsOlawZolnAK-NO2-1g,2026-07-02 05:00:00,9.6,397
DsOlawZolnAK-NO2-1g,2026-07-02 04:00:00,7.2,397
DsOlawZolnAK-NO2-1g,2026-07-02 03:00:00,6.9,397
DsOlawZolnAK-NO2-1g,2026-07-02 02:00:00,5.5,397
DsOlawZolnAK-NO2-1g,2026-07-02 01:00:00,6.2,397
DsOlawZolnAK-NO2-1g,2026-07-02 00:00:00,7.3,397
DsOlawZolnAK-NO2-1g,2026-07-01 23:00:00,6.5,397
DsOlawZolnAK-NO2-1g,2026-07-01 22:00:00,6.8,397
DsOlawZolnAK-NOx-1g,2026-07-02 05:00:00,11.3,398
DsOlawZolnAK-NOx-1g,2026-07-02 04:00:00,8.9,398
DsOlawZolnAK-NOx-1g,2026-07-02 03:00:00,8.3,398
DsOlawZolnAK-NOx-1g,2026-07-02 02:00:00,6.4,398
DsOlawZolnAK-NOx-1g,2026-07-02 01:00:00,7.5,398
DsOlawZolnAK-NOx-1g,2026-07-02 00:00:00,8.8,398
DsOlawZolnAK-NOx-1g,2026-07-01 23:00:00,7.8,398
DsOlawZolnAK-NOx-1g,2026-07-01 22:00:00,8.5,398
DsOlawZolnAK-PM10-1g,2026-07-02 05:00:00,17.9,400
DsOlawZolnAK-PM10-1g,2026-07-02 04:00:00,14.0,400
DsOlawZolnAK-PM10-1g,2026-07-02 03:00:00,11.8,400
DsOlawZolnAK-PM10-1g,2026-07-02 02:00:00,9.4,400
DsOlawZolnAK-PM10-1g,2026-07-02 01:00:00,9.1,400
DsOlawZolnAK-PM10-1g,2026-07-02 00:00:00,8.8,400
DsOlawZolnAK-PM10-1g,2026-07-01 23:00:00,8.5,400
DsOlawZolnAK-PM10-1g,2026-07-01 22:00:00,8.6,400
DsOlawZolnAK-O3-1g,2026-07-02 05:00:00,31.9,20214
DsOlawZolnAK-O3-1g,2026-07-02 04:00:00,47.5,20214
DsOlawZolnAK-O3-1g,2026-07-02 03:00:00,55.7,20214
DsOlawZolnAK-O3-1g,2026-07-02 02:00:00,69.3,20214
DsOlawZolnAK-O3-1g,2026-07-02 01:00:00,70.7,20214
DsOlawZolnAK-O3-1g,2026-07-02 00:00:00,66.7,20214
DsOlawZolnAK-O3-1g,2026-07-01 23:00:00,65.5,20214
DsOlawZolnAK-O3-1g,2026-07-01 22:00:00,59.0,20214
DsOlawZolnAK-PM2.5-1g,2026-07-02 05:00:00,8.0,32613
DsOlawZolnAK-PM2.5-1g,2026-07-02 04:00:00,6.9,32613
DsOlawZolnAK-PM2.5-1g,2026-07-02 03:00:00,6.4,32613
DsOlawZolnAK-PM2.5-1g,2026-07-02 02:00:00,6.0,32613
DsOlawZolnAK-PM2.5-1g,2026-07-02 01:00:00,5.9,32613
DsOlawZolnAK-PM2.5-1g,2026-07-02 00:00:00,6.0,32613
DsOlawZolnAK-PM2.5-1g,2026-07-01 23:00:00,6.2,32613
DsOlawZolnAK-PM2.5-1g,2026-07-01 22:00:00,6.5,32613
DsWalbrzWyso-C6H6-1g,2026-07-02 05:00:00,1.21,605
DsWalbrzWyso-C6H6-1g,2026-07-02 04:00:00,0.69,605
DsWalbrzWyso-C6H6-1g,2026-07-02 03:00:00,0.66,605
DsWalbrzWyso-C6H6-1g,2026-07-02 02:00:00,0.62,605
DsWalbrzWyso-C6H6-1g,2026-07-02 01:00:00,0.59,605
DsWalbrzWyso-C6H6-1g,2026-07-02 00:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-07-01 23:00:00,0.59,605
DsWalbrzWyso-NO-1g,2026-07-02 05:00:00,2.2,613
DsWalbrzWyso-NO-1g,2026-07-02 04:00:00,2.5,613
DsWalbrzWyso-NO-1g,2026-07-02 03:00:00,2.7,613
